study_no,reference,lat,long,data_type,study_age,reps,checkcrop,cropseq_simp,rotlength_simp,speciesno_simp,bio_simp,den_simp,cropseq_div,rotlength_div,speciesno_div,bio_div,den_div,sys_tillage,sys_weedmgmt,weedmsmt_unit,peren_divYN,fallow_simpYN,PISD_diff,PICV_diff
22,"Filizadeh et al., 2007",36.811335,50.870237,AVG,1.5,4,Ri,Ri,1,1,288,68,Sb-Ri,2,2,90,26,tilled,none,community,N,N,4.242640687119285,0.35355339059327373
22,"Filizadeh et al., 2007",36.811335,50.870237,AVG,1.5,4,Ri,Ri,1,1,288,68,Sb-Ri,2,2,110,34,tilled,none,community,N,N,4.242640687119285,0.35355339059327373
22,"Filizadeh et al., 2007",36.811335,50.870237,AVG,1.5,4,Ri,Ri,1,1,288,68,Sb-Ri,2,2,163,44,tilled,none,community,N,N,4.242640687119285,0.35355339059327373
22,"Filizadeh et al., 2007",36.811335,50.870237,AVG,1.5,4,Ri,Ri,1,1,288,68,Sb-Ri,2,2,102,31,tilled,none,community,N,N,1.4142135623730951,0.11785113019775793
22,"Filizadeh et al., 2007",36.811335,50.870237,AVG,1.5,4,Ri,Ri,1,1,288,68,Sb-Ri,2,2,143,39,tilled,none,community,N,N,5.656854249492381,0.47140452079103173
22,"Filizadeh et al., 2007",36.811335,50.870237,AVG,1.5,4,Ri,Ri,1,1,288,68,Sb-Ri,2,2,180,48,tilled,none,community,N,N,5.656854249492381,0.47140452079103173
23,"Goplen et al., 2016",44.002881,-92.461605,RM,2,4,M,M,1,1,NA,5.6,Sb-M-M,3,2,NA,10.5,tilled,herbicides,single species,N,N,0,0
23,"Goplen et al., 2016",44.002881,-92.461605,RM,3,4,M,M,1,1,NA,1.1,Sb-M-M,3,2,NA,0.1,tilled,herbicides,single species,N,N,0,0
23,"Goplen et al., 2016",44.002881,-92.461605,RM,1,4,M,M,1,1,NA,3.14,M-Sb-M,3,2,NA,4.7,tilled,herbicides,single species,N,N,0,0
23,"Goplen et al., 2016",44.002881,-92.461605,RM,3,4,M,M,1,1,NA,1.1,M-Sb-M,3,2,NA,1.5,tilled,herbicides,single species,N,N,0,0
23,"Goplen et al., 2016",44.002881,-92.461605,RM,3,4,M,M,1,1,NA,1.1,Sb-W-M,3,3,NA,0.5,tilled,herbicides,single species,N,N,0,0
23,"Goplen et al., 2016",44.002881,-92.461605,RM,3,4,M,M,1,1,NA,1.1,Sb-A-M,3,3,NA,0.5,tilled,herbicides,single species,Y,N,0,0
23,"Goplen et al., 2016",44.002881,-92.461605,RM,3,4,M,M,1,1,NA,1.1,A-A-M,3,2,NA,0.3,tilled,herbicides,single species,Y,N,6.928203230275509,0.34641016151377546
24,"Gulden et al., 2009",43.289192,-81.494523,AVG,3.5,4,M,Sb-M,2,2,NA,11.7,Sb-W-M,3,3,NA,18.4,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",43.289192,-81.494523,AVG,3.5,4,M,Sb-M,2,2,NA,34,Sb-W-M,3,3,NA,68,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.207291,-82.718544,AVG,3.5,4,M,Sb-M,2,2,NA,1.9,Sb-W-M,3,3,NA,1.9,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.207291,-82.718544,AVG,3.5,4,M,Sb-M,2,2,NA,6.8,Sb-W-M,3,3,NA,6.8,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,M,Sb-M,2,2,NA,24.3,Sb-W-M,3,3,NA,20.4,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,M,Sb-M,2,2,NA,31.1,Sb-W-M,3,3,NA,32,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,M,Sb-M,2,2,NA,20.4,Sb-W-M,3,3,NA,10.7,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,M,Sb-M,2,2,NA,19.4,Sb-W-M,3,3,NA,10.7,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",43.80372,-81.670344,AVG,3.5,4,M,Sb-M,2,2,NA,12.6,Sb-W-M,3,3,NA,2.9,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",43.80372,-81.670344,AVG,3.5,4,M,Sb-M,2,2,NA,2.9,Sb-W-M,3,3,NA,2.9,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",43.289192,-81.494523,AVG,3.5,4,Sb,M-Sb,2,2,NA,26.6,W-M-Sb,3,3,NA,23.1,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",43.289192,-81.494523,AVG,3.5,4,Sb,M-Sb,2,2,NA,14.5,W-M-Sb,3,3,NA,13.4,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.207291,-82.718544,AVG,3.5,4,Sb,M-Sb,2,2,NA,1,W-M-Sb,3,3,NA,1.7,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.207291,-82.718544,AVG,3.5,4,Sb,M-Sb,2,2,NA,4.5,W-M-Sb,3,3,NA,5.5,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,Sb,M-Sb,2,2,NA,13.1,W-M-Sb,3,3,NA,10.7,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,Sb,M-Sb,2,2,NA,10.7,W-M-Sb,3,3,NA,10.3,tilled,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,Sb,M-Sb,2,2,NA,17.2,W-M-Sb,3,3,NA,11.4,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",42.379681,-81.84664,AVG,3.5,4,Sb,M-Sb,2,2,NA,12.8,W-M-Sb,3,3,NA,7.6,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",43.80372,-81.670344,AVG,3.5,4,Sb,M-Sb,2,2,NA,6.2,W-M-Sb,3,3,NA,4.8,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
24,"Gulden et al., 2009",43.80372,-81.670344,AVG,3.5,4,Sb,M-Sb,2,2,NA,2.4,W-M-Sb,3,3,NA,3.8,NT,herbicides,community,N,N,1.5857864376269049,0.06964886980224207
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,156.4,6.2,sR-sB-Fp-sB,4,3,89.9,9.4,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,70.1,7.6,sR-sB-Fp-sB,4,3,49.4,8,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,45.8,7.2,sR-sB-Fp-sB,4,3,34.2,7.2,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,28.7,6.9,sR-sB-Fp-sB,4,3,18,8,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,25.2,5.8,sR-sB-Fp-sB,4,3,22.5,7.7,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,11.7,6.5,sR-sB-Fp-sB,4,3,2.7,6.8,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,5.4,7.3,sR-sB-Fp-sB,4,3,7.2,8.4,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,1.8,6,sR-sB-Fp-sB,4,3,3.6,8.3,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,2.7,6.5,sR-sB-Fp-sB,4,3,3.6,6.4,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,1.8,5.5,sR-sB-Fp-sB,4,3,1.8,7.5,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,1.8,6.8,sR-sB-Fp-sB,4,3,3.6,7.6,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,1,4,sB,sB,1,1,3.6,7.7,sR-sB-Fp-sB,4,3,1.8,7.7,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,494.3,32.7,sR-sB-Fp-sB,4,3,269.9,29.5,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,224.4,21.8,sR-sB-Fp-sB,4,3,113.6,20.2,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,227.3,19.1,sR-sB-Fp-sB,4,3,88.1,18.6,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,91,14.9,sR-sB-Fp-sB,4,3,39.8,15.3,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,93.8,12.8,sR-sB-Fp-sB,4,3,31.2,12.8,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,31.3,9,sR-sB-Fp-sB,4,3,5.7,7.6,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,22.7,11,sR-sB-Fp-sB,4,3,17,10.3,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,11.4,8.3,sR-sB-Fp-sB,4,3,5.7,7,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,14,6.7,sR-sB-Fp-sB,4,3,5.7,6.5,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,2.8,6.3,sR-sB-Fp-sB,4,3,5.7,5.8,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,8.5,5.8,sR-sB-Fp-sB,4,3,5.7,5.1,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,3,4,sB,sB,1,1,5.7,6.7,sR-sB-Fp-sB,4,3,5.7,4.9,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,1536.4,152.8,sR-sB-Fp-sB,4,3,800,88.3,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,672.7,57.1,sR-sB-Fp-sB,4,3,262.6,49,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,1090.9,46.4,sR-sB-Fp-sB,4,3,218.1,44.5,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,281.8,29.4,sR-sB-Fp-sB,4,3,81.8,27.5,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,318.2,25.6,sR-sB-Fp-sB,4,3,54.5,21,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,90.9,12.2,sR-sB-Fp-sB,4,3,18.2,8.4,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,90.9,16.6,sR-sB-Fp-sB,4,3,27.3,11.9,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,45.5,10.3,sR-sB-Fp-sB,4,3,9.1,4.8,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,45.5,7.4,sR-sB-Fp-sB,4,3,0,6.4,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,9.1,7.4,sR-sB-Fp-sB,4,3,0,3.7,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,18.2,4.7,sR-sB-Fp-sB,4,3,0,3.6,NT,herbicides,single species,N,N,0,0
25,"Harker et al., 2009",50.046952,-100.029067,RM,5,4,sB,sB,1,1,0,5.5,sR-sB-Fp-sB,4,3,0,3.6,NT,herbicides,single species,N,N,0,0
26,"Harker et al., 2015",52.519938,-113.78395,RM,3,4,sR,sR,1,1,NA,50.9,sW-sR-sR,3,2,NA,87.5,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",52.519938,-113.78395,RM,3,4,sR,sR,1,1,NA,50.9,Fp-sW-sR,3,3,NA,22.8,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",52.519938,-113.78395,RM,3,4,sR,sR,1,1,NA,50.9,sW-sW-sR,3,2,NA,45.1,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",52.519938,-113.78395,RM,6,4,sR,sR,1,1,NA,355,sW-sR-sR,3,2,NA,160,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",52.519938,-113.78395,RM,6,4,sR,sR,1,1,NA,355,Fp-sW-sR,3,3,NA,133.2,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",52.519938,-113.78395,RM,6,4,sR,sR,1,1,NA,355,sW-sW-sR,3,2,NA,169.9,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",50.046952,-100.029067,RM,3,4,sR,sR,1,1,NA,2.9,sW-sR-sR,3,2,NA,12.3,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",50.046952,-100.029067,RM,3,4,sR,sR,1,1,NA,2.9,Fp-sW-sR,3,3,NA,13.5,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",50.046952,-100.029067,RM,3,4,sR,sR,1,1,NA,2.9,sW-sW-sR,3,2,NA,8.4,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",50.046952,-100.029067,RM,6,4,sR,sR,1,1,NA,52.5,sW-sR-sR,3,2,NA,29.5,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",50.046952,-100.029067,RM,6,4,sR,sR,1,1,NA,52.5,Fp-sW-sR,3,3,NA,9.1,NT,herbicides,community,N,N,0,0
26,"Harker et al., 2015",50.046952,-100.029067,RM,6,4,sR,sR,1,1,NA,52.5,sW-sW-sR,3,2,NA,37.3,NT,herbicides,community,N,N,0,0
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,M,Sb-M,2,2,0.26,NA,Sb-O/RCl-M,3,4,6.18,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,M,Sb-M,2,2,0.26,NA,Sb-O/RCl-M,3,4,0.16,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,M,Sb-M,2,2,0.11,NA,Sb-O/A-A-M,4,4,2.8,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,M,Sb-M,2,2,0.11,NA,Sb-O/A-A-M,4,4,2.24,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,M,Sb-M,2,2,0.23,NA,Sb-O/RCl-M,3,4,0.28,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,M,Sb-M,2,2,0.23,NA,Sb-O/RCl-M,3,4,0.4,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,M,Sb-M,2,2,0.65,NA,Sb-O/A-A-M,4,4,1.15,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,M,Sb-M,2,2,0.65,NA,Sb-O/A-A-M,4,4,1.44,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,M,Sb-M,2,2,1.18,NA,Sb-O/RCl-M,3,4,0.17,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,M,Sb-M,2,2,1.18,NA,Sb-O/RCl-M,3,4,0.17,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,M,Sb-M,2,2,0.18,NA,Sb-O/A-A-M,4,4,0.7,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,M,Sb-M,2,2,0.18,NA,Sb-O/A-A-M,4,4,0.25,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,M,Sb-M,2,2,5.46,NA,Sb-O/RCl-M,3,4,18.63,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,M,Sb-M,2,2,5.46,NA,Sb-O/RCl-M,3,4,8.82,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,M,Sb-M,2,2,4.16,NA,Sb-O/A-A-M,4,4,27.73,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,M,Sb-M,2,2,4.16,NA,Sb-O/A-A-M,4,4,9.93,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,M,Sb-M,2,2,0.03,NA,Sb-O/RCl-M,3,4,0.17,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,M,Sb-M,2,2,0.03,NA,Sb-O/RCl-M,3,4,0.13,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,M,Sb-M,2,2,0.01,NA,Sb-O/A-A-M,4,4,0.05,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,M,Sb-M,2,2,0.01,NA,Sb-O/A-A-M,4,4,0.01,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,M,Sb-M,2,2,0.19,NA,Sb-O/RCl-M,3,4,0.14,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,M,Sb-M,2,2,0.19,NA,Sb-O/RCl-M,3,4,0.04,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,M,Sb-M,2,2,0.03,NA,Sb-O/A-A-M,4,4,0.12,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,M,Sb-M,2,2,0.03,NA,Sb-O/A-A-M,4,4,0.03,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,M,Sb-M,2,2,0.04,NA,Sb-O/RCl-M,3,4,1.39,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,M,Sb-M,2,2,0.04,NA,Sb-O/RCl-M,3,4,0.2,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,M,Sb-M,2,2,1.62,NA,Sb-O/A-A-M,4,4,8.42,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,M,Sb-M,2,2,1.62,NA,Sb-O/A-A-M,4,4,2.95,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,M,Sb-M,2,2,0.06,NA,Sb-O/RCl-M,3,4,0.86,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,M,Sb-M,2,2,0.06,NA,Sb-O/RCl-M,3,4,1.49,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,M,Sb-M,2,2,1.64,NA,Sb-O/A-A-M,4,4,7.13,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,M,Sb-M,2,2,1.64,NA,Sb-O/A-A-M,4,4,9.41,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,Sb,M-Sb,2,2,0.06,NA,O/RCl-M-Sb,3,4,0.37,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,Sb,M-Sb,2,2,0.06,NA,O/RCl-M-Sb,3,4,0.07,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,Sb,M-Sb,2,2,0.5,NA,O/A-A-M-Sb,4,4,0.26,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,6,4,Sb,M-Sb,2,2,0.5,NA,O/A-A-M-Sb,4,4,0.24,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,Sb,M-Sb,2,2,0.25,NA,O/RCl-M-Sb,3,4,0.22,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,Sb,M-Sb,2,2,0.25,NA,O/RCl-M-Sb,3,4,0.06,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,Sb,M-Sb,2,2,0.26,NA,O/A-A-M-Sb,4,4,4.47,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,7,4,Sb,M-Sb,2,2,0.26,NA,O/A-A-M-Sb,4,4,0.07,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,Sb,M-Sb,2,2,0.17,NA,O/RCl-M-Sb,3,4,0.05,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,Sb,M-Sb,2,2,0.17,NA,O/RCl-M-Sb,3,4,0.02,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,Sb,M-Sb,2,2,0.4,NA,O/A-A-M-Sb,4,4,0.25,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,8,4,Sb,M-Sb,2,2,0.4,NA,O/A-A-M-Sb,4,4,0.24,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,Sb,M-Sb,2,2,0.04,NA,O/RCl-M-Sb,3,4,0,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,Sb,M-Sb,2,2,0.04,NA,O/RCl-M-Sb,3,4,0,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,Sb,M-Sb,2,2,0.79,NA,O/A-A-M-Sb,4,4,0.35,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,9,4,Sb,M-Sb,2,2,0.79,NA,O/A-A-M-Sb,4,4,0.03,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,Sb,M-Sb,2,2,0.06,NA,O/RCl-M-Sb,3,4,0.29,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,Sb,M-Sb,2,2,0.06,NA,O/RCl-M-Sb,3,4,0.25,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,Sb,M-Sb,2,2,0.26,NA,O/A-A-M-Sb,4,4,0.34,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,10,4,Sb,M-Sb,2,2,0.26,NA,O/A-A-M-Sb,4,4,0.19,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,Sb,M-Sb,2,2,0.48,NA,O/RCl-M-Sb,3,4,1.23,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,Sb,M-Sb,2,2,0.48,NA,O/RCl-M-Sb,3,4,0.09,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,Sb,M-Sb,2,2,1.51,NA,O/A-A-M-Sb,4,4,4.76,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,11,4,Sb,M-Sb,2,2,1.51,NA,O/A-A-M-Sb,4,4,0.45,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
